439,0
time,yawn_count
440,0
time,yawn_count
441,0
time,yawn_count
442,0
time,yawn_count
443,0
time,yawn_count
444,0
time,yawn_count
445,0
time,yawn_count
446,0
time,yawn_count
447,0
time,yawn_count
448,0
time,yawn_count
449,0
time,yawn_count
450,0
time,yawn_count
451,0
time,yawn_count
452,0
time,yawn_count
453,0
time,yawn_count
454,0
time,yawn_count
455,0
time,yawn_count
456,0
time,yawn_count
457,0
time,yawn_count
458,0
time,yawn_count
459,0
time,yawn_count
460,0
time,yawn_count
461,0
time,yawn_count
462,0
time,yawn_count
463,0
time,yawn_count
464,0
time,yawn_count
465,0
time,yawn_count
466,0
time,yawn_count
467,0
time,yawn_count
468,0
time,yawn_count
469,0
time,yawn_count
470,0
time,yawn_count
471,0
time,yawn_count
472,0
time,yawn_count
473,0
time,yawn_count
474,0
time,yawn_count
475,0
time,yawn_count
476,0
time,yawn_count
477,0
time,yawn_count
478,0
time,yawn_count
479,0
time,yawn_count
480,0
time,yawn_count
481,0
time,yawn_count
482,0
time,yawn_count
483,0
time,yawn_count
484,0
time,yawn_count
485,0
time,yawn_count
486,0
time,yawn_count
487,0
time,yawn_count
488,0
time,yawn_count
489,0
time,yawn_count
490,0
time,yawn_count
491,0
time,yawn_count
492,0
time,yawn_count
493,0
time,yawn_count
494,0
time,yawn_count
495,0
time,yawn_count
496,0
time,yawn_count
497,0
time,yawn_count
498,0
time,yawn_count
499,0
time,yawn_count
500,0
time,yawn_count
501,0
time,yawn_count
502,0
time,yawn_count
503,0
time,yawn_count
504,0
time,yawn_count
505,0
time,yawn_count
506,0
time,yawn_count
507,0
time,yawn_count
508,0
time,yawn_count
509,0
time,yawn_count
510,0
time,yawn_count
511,0
time,yawn_count
512,0
time,yawn_count
513,0
time,yawn_count
514,0
time,yawn_count
515,0
time,yawn_count
516,0
time,yawn_count
517,0
time,yawn_count
518,0
time,yawn_count
519,0
time,yawn_count
520,0
time,yawn_count
521,0
time,yawn_count
522,0
time,yawn_count
523,0
time,yawn_count
524,0
time,yawn_count
525,0
time,yawn_count
526,0
time,yawn_count
527,0
time,yawn_count
528,0
time,yawn_count
529,0
time,yawn_count
530,0
time,yawn_count
531,0
time,yawn_count
532,0
time,yawn_count
533,0
time,yawn_count
534,0
time,yawn_count
535,0
time,yawn_count
536,0
time,yawn_count
537,0
time,yawn_count
538,0
time,yawn_count
539,0
time,yawn_count
540,0
time,yawn_count
541,0
time,yawn_count
542,0
time,yawn_count
543,0
time,yawn_count
544,0
time,yawn_count
545,0
time,yawn_count
546,0
time,yawn_count
547,0
time,yawn_count
548,0
time,yawn_count
549,0
time,yawn_count
550,0
time,yawn_count
551,0
time,yawn_count
552,0
time,yawn_count
553,0
time,yawn_count
554,0
time,yawn_count
555,0
time,yawn_count
556,0
time,yawn_count
557,0
time,yawn_count
558,0
time,yawn_count
559,0
time,yawn_count
560,0
time,yawn_count
561,0
time,yawn_count
562,0
time,yawn_count
563,0
time,yawn_count
564,0
time,yawn_count
565,0
time,yawn_count
566,0
time,yawn_count
567,0
time,yawn_count
568,0
time,yawn_count
569,0
time,yawn_count
570,0
time,yawn_count
571,0
time,yawn_count
572,0
time,yawn_count
573,0
time,yawn_count
574,0
time,yawn_count
575,0
time,yawn_count
576,0
time,yawn_count
577,0
time,yawn_count
578,0
time,yawn_count
579,0
time,yawn_count
580,0
time,yawn_count
581,0
time,yawn_count
582,0
time,yawn_count
583,0
time,yawn_count
584,0
time,yawn_count
585,0
time,yawn_count
586,0
time,yawn_count
587,0
time,yawn_count
588,0
time,yawn_count
589,0
time,yawn_count
590,0
time,yawn_count
591,0
time,yawn_count
592,0
time,yawn_count
593,0
time,yawn_count
594,0
time,yawn_count
595,0
time,yawn_count
596,0
time,yawn_count
597,0
time,yawn_count
598,0
time,yawn_count
599,0
time,yawn_count
600,0
time,yawn_count
601,0
time,yawn_count
602,0
time,yawn_count
603,0
time,yawn_count
604,0
time,yawn_count
605,0
time,yawn_count
606,0
time,yawn_count
607,0
time,yawn_count
608,0
time,yawn_count
609,0
time,yawn_count
610,0
time,yawn_count
611,0
time,yawn_count
612,0
time,yawn_count
613,0
time,yawn_count
614,0
time,yawn_count
615,0
time,yawn_count
616,0
time,yawn_count
617,0
time,yawn_count
618,0
time,yawn_count
619,0
time,yawn_count
620,0
time,yawn_count
621,0
time,yawn_count
622,0
time,yawn_count
623,0
time,yawn_count
624,0
time,yawn_count
625,0
time,yawn_count
626,0
time,yawn_count
627,0
time,yawn_count
628,0
time,yawn_count
629,0
time,yawn_count
630,0
time,yawn_count
631,0
time,yawn_count
632,0
time,yawn_count
633,0
time,yawn_count
634,0
time,yawn_count
635,0
time,yawn_count
636,0
time,yawn_count
637,0
time,yawn_count
638,0
time,yawn_count
639,0
time,yawn_count
640,0
time,yawn_count
641,0
time,yawn_count
642,0
time,yawn_count
643,0
time,yawn_count
644,0
time,yawn_count
645,0
time,yawn_count
646,0
time,yawn_count
647,0
time,yawn_count
648,0
time,yawn_count
649,0
time,yawn_count
650,0
time,yawn_count
651,0
time,yawn_count
652,0
time,yawn_count
653,0
time,yawn_count
654,0
time,yawn_count
655,0
time,yawn_count
656,0
time,yawn_count
657,0
time,yawn_count
658,0
time,yawn_count
659,0
time,yawn_count
660,0
time,yawn_count
661,0
time,yawn_count
662,0
time,yawn_count
663,0
time,yawn_count
664,0
time,yawn_count
665,0
time,yawn_count
666,0
time,yawn_count
667,0
time,yawn_count
668,0
time,yawn_count
669,0
time,yawn_count
670,0
time,yawn_count
671,0
time,yawn_count
672,0
time,yawn_count
673,0
time,yawn_count
674,0
time,yawn_count
675,0
time,yawn_count
676,0
time,yawn_count
677,0
time,yawn_count
678,0
time,yawn_count
679,0
time,yawn_count
680,0
time,yawn_count
681,0
time,yawn_count
682,0
time,yawn_count
683,0
time,yawn_count
684,0
time,yawn_count
685,0
time,yawn_count
686,0
time,yawn_count
687,0
time,yawn_count
688,0
time,yawn_count
689,0
time,yawn_count
690,0
time,yawn_count
691,0
time,yawn_count
692,0
time,yawn_count
693,0
time,yawn_count
694,0
time,yawn_count
695,0
time,yawn_count
696,0
time,yawn_count
697,0
time,yawn_count
698,0
time,yawn_count
699,0
time,yawn_count
700,0
time,yawn_count
701,0
time,yawn_count
702,0
time,yawn_count
703,0
time,yawn_count
704,0
time,yawn_count
705,0
time,yawn_count
706,0
time,yawn_count
707,0
time,yawn_count
708,0
time,yawn_count
709,0
time,yawn_count
710,0
time,yawn_count
711,0
time,yawn_count
712,0
time,yawn_count
713,0
time,yawn_count
714,0
time,yawn_count
715,0
time,yawn_count
716,0
time,yawn_count
717,0
time,yawn_count
718,0
time,yawn_count
719,0
time,yawn_count
720,0
time,yawn_count
721,0
time,yawn_count
722,0
time,yawn_count
723,0
time,yawn_count
724,0
time,yawn_count
725,0
time,yawn_count
726,0
time,yawn_count
727,0
time,yawn_count
728,0
time,yawn_count
729,0
time,yawn_count
730,0
time,yawn_count
731,0
time,yawn_count
732,0
time,yawn_count
733,0
time,yawn_count
734,0
time,yawn_count
735,0
time,yawn_count
736,0
time,yawn_count
737,0
time,yawn_count
738,0
time,yawn_count
739,0
time,yawn_count
740,0
time,yawn_count
741,0
time,yawn_count
742,0
time,yawn_count
743,0
time,yawn_count
744,0
time,yawn_count
745,0
time,yawn_count
746,0
time,yawn_count
747,0
time,yawn_count
748,0
time,yawn_count
749,0
time,yawn_count
750,0
time,yawn_count
751,0
time,yawn_count
752,0
time,yawn_count
753,0
time,yawn_count
754,0
time,yawn_count
755,0
time,yawn_count
756,0
time,yawn_count
757,0
time,yawn_count
758,0
time,yawn_count
759,0
time,yawn_count
760,0
time,yawn_count
761,0
time,yawn_count
762,0
time,yawn_count
763,0
time,yawn_count
764,0
time,yawn_count
765,0
time,yawn_count
766,0
time,yawn_count
767,0
time,yawn_count
768,0
time,yawn_count
769,0
time,yawn_count
770,0
time,yawn_count
771,0
time,yawn_count
772,0
time,yawn_count
773,0
time,yawn_count
774,0
time,yawn_count
775,0
time,yawn_count
776,0
time,yawn_count
777,0
time,yawn_count
778,0
time,yawn_count
779,0
time,yawn_count
780,0
time,yawn_count
781,0
time,yawn_count
782,0
time,yawn_count
783,0
time,yawn_count
784,0
time,yawn_count
785,0
time,yawn_count
786,0
time,yawn_count
787,0
time,yawn_count
788,0
time,yawn_count
789,0
time,yawn_count
790,0
time,yawn_count
791,0
time,yawn_count
792,0
time,yawn_count
793,0
time,yawn_count
794,0
time,yawn_count
795,0
time,yawn_count
796,0
time,yawn_count
797,0
time,yawn_count
798,0
time,yawn_count
799,0
time,yawn_count
800,0
time,yawn_count
801,0
time,yawn_count
802,0
time,yawn_count
803,0
time,yawn_count
804,0
time,yawn_count
805,0
time,yawn_count
806,0
time,yawn_count
807,0
time,yawn_count
808,0
time,yawn_count
809,0
time,yawn_count
810,0
time,yawn_count
811,0
time,yawn_count
812,0
time,yawn_count
813,0
time,yawn_count
814,0
time,yawn_count
815,0
time,yawn_count
816,0
time,yawn_count
817,0
time,yawn_count
818,0
time,yawn_count
819,0
time,yawn_count
820,0
time,yawn_count
821,0
time,yawn_count
822,0
time,yawn_count
823,0
time,yawn_count
824,0
time,yawn_count
825,0
time,yawn_count
826,0
time,yawn_count
827,0
time,yawn_count
828,0
time,yawn_count
829,0
time,yawn_count
830,0
time,yawn_count
831,0
time,yawn_count
832,0
time,yawn_count
833,0
time,yawn_count
834,0
time,yawn_count
835,0
time,yawn_count
836,0
time,yawn_count
837,0
time,yawn_count
838,0
time,yawn_count
839,0
time,yawn_count
840,0
time,yawn_count
841,0
time,yawn_count
842,0
time,yawn_count
843,0
time,yawn_count
844,0
time,yawn_count
845,0
time,yawn_count
846,0
time,yawn_count
847,0
time,yawn_count
848,0
time,yawn_count
849,0
time,yawn_count
850,0
time,yawn_count
851,0
time,yawn_count
852,0
time,yawn_count
853,0
time,yawn_count
854,0
time,yawn_count
855,0
time,yawn_count
856,0
time,yawn_count
857,0
time,yawn_count
858,0
time,yawn_count
859,0
time,yawn_count
860,0
time,yawn_count
861,0
time,yawn_count
862,0
time,yawn_count
863,0
time,yawn_count
864,0
time,yawn_count
865,0
time,yawn_count
866,0
time,yawn_count
867,0
time,yawn_count
868,0
time,yawn_count
869,0
time,yawn_count
870,0
time,yawn_count
871,0
time,yawn_count
872,0
time,yawn_count
873,0
time,yawn_count
874,0
time,yawn_count
875,0
time,yawn_count
876,0
time,yawn_count
877,0
time,yawn_count
878,0
time,yawn_count
879,0
time,yawn_count
880,0
time,yawn_count
881,0
time,yawn_count
882,0
time,yawn_count
883,0
time,yawn_count
884,0
time,yawn_count
885,0
time,yawn_count
886,0
time,yawn_count
887,0
time,yawn_count
888,0
time,yawn_count
889,0
time,yawn_count
890,0
time,yawn_count
891,0
time,yawn_count
892,0
time,yawn_count
893,0
time,yawn_count
894,0
time,yawn_count
895,0
time,yawn_count
896,0
time,yawn_count
897,0
time,yawn_count
898,0
time,yawn_count
899,0
time,yawn_count
900,0
time,yawn_count
901,0
time,yawn_count
902,0
time,yawn_count
903,0
time,yawn_count
904,0
time,yawn_count
905,0
time,yawn_count
906,0
time,yawn_count
907,0
time,yawn_count
908,0
time,yawn_count
909,0
time,yawn_count
910,0
time,yawn_count
911,0
time,yawn_count
912,0
time,yawn_count
913,0
time,yawn_count
914,0
time,yawn_count
915,0
time,yawn_count
916,0
time,yawn_count
917,0
time,yawn_count
918,0
time,yawn_count
919,0
time,yawn_count
920,0
time,yawn_count
921,0
time,yawn_count
922,0
time,yawn_count
923,0
time,yawn_count
924,0
time,yawn_count
925,0
time,yawn_count
926,0
time,yawn_count
927,0
time,yawn_count
928,0
time,yawn_count
929,0
time,yawn_count
930,0
time,yawn_count
931,0
time,yawn_count
932,0
time,yawn_count
