509,0.014865882924943325
frame,MAR
510,0.014865882924943325
frame,MAR
511,0.014883984964325055
frame,MAR
512,0.014883984964325055
frame,MAR
513,0.0
frame,MAR
514,0.0
frame,MAR
515,0.021405376635597856
frame,MAR
516,0.0
frame,MAR
517,0.015144563320384568
frame,MAR
518,0.0
frame,MAR
519,0.0
frame,MAR
520,0.0
frame,MAR
521,0.0
frame,MAR
522,0.0
frame,MAR
523,0.0
frame,MAR
524,0.015617376188860606
frame,MAR
525,0.0
frame,MAR
526,0.0
frame,MAR
527,0.0
frame,MAR
528,0.01537733789348698
frame,MAR
529,0.0
frame,MAR
530,0.01537733789348698
frame,MAR
531,0.0
frame,MAR
532,0.015135886972883327
frame,MAR
533,0.0
frame,MAR
534,0.015368255536133623
frame,MAR
535,0.0
frame,MAR
536,0.0
frame,MAR
537,0.0
frame,MAR
538,0.0
frame,MAR
539,0.0
frame,MAR
540,0.0
frame,MAR
541,0.0
frame,MAR
542,0.014214817002999845
frame,MAR
543,0.0
frame,MAR
544,0.0
frame,MAR
545,0.0
frame,MAR
546,0.0
frame,MAR
547,0.0
frame,MAR
548,0.0
frame,MAR
549,0.0
frame,MAR
550,0.0
frame,MAR
551,0.0
frame,MAR
552,0.0
frame,MAR
553,0.0
frame,MAR
554,0.0
frame,MAR
555,0.0
frame,MAR
556,0.0
frame,MAR
557,0.0
frame,MAR
558,0.014278431229270644
frame,MAR
559,0.0
frame,MAR
560,0.0
frame,MAR
561,0.0
frame,MAR
562,0.01494536248230521
frame,MAR
563,0.014278431229270644
frame,MAR
564,0.014517167628488533
frame,MAR
565,0.014278431229270644
frame,MAR
566,0.014278431229270644
frame,MAR
567,0.014980537942799493
frame,MAR
568,0.014517167628488533
frame,MAR
569,0.0
frame,MAR
570,0.0
frame,MAR
571,0.0
frame,MAR
572,0.020876417279577227
frame,MAR
573,0.014761856225269075
frame,MAR
574,0.0
frame,MAR
575,0.020876417279577227
frame,MAR
576,0.0
frame,MAR
577,0.0
frame,MAR
578,0.0
frame,MAR
579,0.0
frame,MAR
580,0.0
frame,MAR
581,0.0
frame,MAR
582,0.0
frame,MAR
583,0.0
frame,MAR
584,0.0
frame,MAR
585,0.0
frame,MAR
586,0.01516893669935528
frame,MAR
587,0.0
frame,MAR
588,0.0
frame,MAR
589,0.0
frame,MAR
590,0.0
frame,MAR
591,0.0
frame,MAR
592,0.0
frame,MAR
593,0.0
frame,MAR
594,0.0
frame,MAR
595,0.01494536248230521
frame,MAR
596,0.01494536248230521
frame,MAR
597,0.0
frame,MAR
598,0.0
frame,MAR
599,0.0
frame,MAR
600,0.0
frame,MAR
601,0.0
frame,MAR
602,0.0
frame,MAR
603,0.014792510968188684
frame,MAR
604,0.0
frame,MAR
605,0.015041420939904671
frame,MAR
606,0.01526940016790202
frame,MAR
607,0.015012578303701498
frame,MAR
608,0.0
frame,MAR
609,0.0
frame,MAR
610,0.0
frame,MAR
611,0.014792510968188684
frame,MAR
612,0.0
frame,MAR
613,0.0
frame,MAR
614,0.0
frame,MAR
615,0.0
frame,MAR
616,0.0
frame,MAR
617,0.015067008859064805
frame,MAR
618,0.0
frame,MAR
619,0.0
frame,MAR
620,0.0
frame,MAR
621,0.0
frame,MAR
622,0.0
frame,MAR
623,0.0
frame,MAR
624,0.0
frame,MAR
625,0.0
frame,MAR
626,0.0
frame,MAR
627,0.0
frame,MAR
628,0.015319487369507242
frame,MAR
629,0.015319487369507242
frame,MAR
630,0.015319487369507242
frame,MAR
631,0.0
frame,MAR
632,0.015296171388564487
frame,MAR
633,0.0
frame,MAR
634,0.0
frame,MAR
635,0.0
frame,MAR
636,0.0
frame,MAR
637,0.0
frame,MAR
638,0.01526940016790202
frame,MAR
639,0.0
frame,MAR
640,0.0
frame,MAR
641,0.015296171388564487
frame,MAR
642,0.015067008859064805
frame,MAR
643,0.0
frame,MAR
644,0.0
frame,MAR
645,0.0
frame,MAR
646,0.0
frame,MAR
647,0.0
frame,MAR
648,0.0
frame,MAR
649,0.0
frame,MAR
650,0.0
frame,MAR
651,0.0
frame,MAR
652,0.0
frame,MAR
653,0.01577593229640665
frame,MAR
654,0.01580151543799924
frame,MAR
655,0.01577593229640665
frame,MAR
656,0.015532370183662119
frame,MAR
657,0.015296171388564487
frame,MAR
658,0.0
frame,MAR
659,0.01577593229640665
frame,MAR
660,0.0
frame,MAR
661,0.0
frame,MAR
662,0.0
frame,MAR
663,0.015532370183662119
frame,MAR
664,0.015532370183662119
frame,MAR
665,0.015532370183662119
frame,MAR
666,0.0
frame,MAR
667,0.01547275904434429
frame,MAR
668,0.015504341823651058
frame,MAR
669,0.0
frame,MAR
670,0.015041420939904671
frame,MAR
671,0.0
frame,MAR
672,0.0
frame,MAR
673,0.0
frame,MAR
674,0.0
frame,MAR
675,0.0
frame,MAR
676,0.01533929977694741
frame,MAR
677,0.0
frame,MAR
678,0.0
frame,MAR
679,0.015355567229582588
frame,MAR
680,0.015855049805149804
frame,MAR
681,0.0
frame,MAR
682,0.015855049805149804
frame,MAR
683,0.015841118295695487
frame,MAR
684,0.0
frame,MAR
685,0.016120647005479025
frame,MAR
686,0.016120647005479025
frame,MAR
687,0.016120647005479025
frame,MAR
688,0.015873015873015872
frame,MAR
689,0.015873015873015872
frame,MAR
690,0.015871016626723793
frame,MAR
691,0.015871016626723793
frame,MAR
692,0.015871016626723793
frame,MAR
693,0.0
frame,MAR
694,0.015625
frame,MAR
695,0.015623093000542114
frame,MAR
696,0.015625
frame,MAR
697,0.0
frame,MAR
698,0.015382795043203983
frame,MAR
699,0.015384615384615385
frame,MAR
700,0.015625
frame,MAR
701,0.015625
frame,MAR
702,0.0
frame,MAR
703,0.0
frame,MAR
704,0.0
frame,MAR
705,0.0
frame,MAR
706,0.0
frame,MAR
707,0.0
frame,MAR
708,0.015617376188860606
frame,MAR
709,0.0
frame,MAR
710,0.0
frame,MAR
711,0.0
frame,MAR
712,0.01537733789348698
frame,MAR
713,0.01537733789348698
frame,MAR
714,0.01537733789348698
frame,MAR
715,0.022054054569561544
frame,MAR
716,0.022072850260802523
frame,MAR
717,0.021733995409215574
frame,MAR
718,0.02171605143400755
frame,MAR
719,0.02171605143400755
frame,MAR
720,0.0
frame,MAR
721,0.015594571538795133
frame,MAR
722,0.015594571538795133
frame,MAR
723,0.015594571538795133
frame,MAR
724,0.015355567229582588
frame,MAR
725,0.015123765100472588
frame,MAR
726,0.015123765100472588
frame,MAR
727,0.015135886972883327
frame,MAR
728,0.015123765100472588
frame,MAR
729,0.015368255536133623
frame,MAR
730,0.0
frame,MAR
731,0.015123765100472588
frame,MAR
732,0.015123765100472588
frame,MAR
733,0.015594571538795133
frame,MAR
734,0.0
frame,MAR
735,0.015594571538795133
frame,MAR
736,0.015594571538795133
frame,MAR
737,0.015594571538795133
frame,MAR
738,0.0
frame,MAR
739,0.015607862099528717
frame,MAR
740,0.015855049805149804
frame,MAR
741,0.0
frame,MAR
742,0.0
frame,MAR
743,0.0
frame,MAR
744,0.0
frame,MAR
745,0.0
frame,MAR
746,0.0
frame,MAR
747,0.015855049805149804
frame,MAR
748,0.015855049805149804
frame,MAR
749,0.015855049805149804
frame,MAR
750,0.0
frame,MAR
751,0.0
frame,MAR
752,0.0
frame,MAR
753,0.0
frame,MAR
754,0.0
frame,MAR
755,0.0
frame,MAR
756,0.0
frame,MAR
757,0.022054054569561544
frame,MAR
758,0.022054054569561544
frame,MAR
759,0.022054054569561544
frame,MAR
760,0.0
frame,MAR
761,0.015556784782176378
frame,MAR
762,0.015556784782176378
frame,MAR
763,0.015556784782176378
frame,MAR
764,0.0
frame,MAR
765,0.0
frame,MAR
766,0.0
frame,MAR
767,0.0
frame,MAR
768,0.0
frame,MAR
769,0.0
frame,MAR
770,0.0
frame,MAR
771,0.0
frame,MAR
772,0.0
frame,MAR
773,0.0
frame,MAR
774,0.0
frame,MAR
775,0.0
frame,MAR
776,0.0
frame,MAR
777,0.0
frame,MAR
778,0.0
frame,MAR
779,0.0
frame,MAR
780,0.0
frame,MAR
781,0.0
frame,MAR
782,0.0
frame,MAR
783,0.0
frame,MAR
784,0.0
frame,MAR
785,0.015296171388564487
